row,record,x,y,frequency,thickness,expected_thickness,amplitude,noise_amplitude,noise_ratio,thickness_frequency_amplitude,p_wave_integral,y_loc,left_clipped,right_clipped,left_amp_max,right_amp_max,exp_decay,time_delay,contact_time,starting_frequency,ending_frequency,frequency_range,x_localized,y_localized,frequencies,mean_amplitudes,x_bin,y_bin
7,64,7,64,3613.2812500000005,19.926486486486482,12.0,52492.2954067273,1413.2278320484274,0.056421461530150645,7.212422472295632,63056.85811283271,30.84988784790039,0,0,184899.9023437501,300512.6953124999,0.1982499459896564,18.288,8e-05,2050.7812500000005,17285.156250000004,15234.375000000004,72.0,30.84988784790039,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.64661425e-34 7.81431491e-03 1.90486141e-02 ... 8.05357805e-06
 6.45387105e-06 5.41272134e-06]",,
7,65,7,65,3613.2812500000005,19.926486486486482,12.0,53364.93916172742,2368.0563726050705,0.09181135444067076,6.55222306370457,12641.341525850288,29.746971130371094,0,0,151867.67578125006,166369.62890624994,0.322092197125996,18.216,8.7e-05,2001.9531250000002,14013.671875000002,12011.718750000002,72.0,29.746971130371094,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[9.87837907e-33 7.47813683e-03 1.84917154e-02 ... 4.02751377e-06
 3.59852854e-06 3.78580504e-06]",,
7,66,7,66,3613.2812500000005,19.926486486486482,12.0,57871.598473861464,7583.962437556072,0.3360096522973937,5.988948977881865,96068.40398696382,28.852645874023438,0,0,182885.7421875001,252172.8515624999,0.1448610210059864,18.216,8.6e-05,1953.1250000000002,14599.609375000002,12646.484375000002,72.0,28.852645874023438,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.42895469e-32 2.83368655e-03 6.53148306e-03 ... 1.81674425e-06
 1.00113313e-06 4.66020694e-07]",,
7,67,7,67,3613.2812500000005,19.926486486486482,12.0,52973.44191929811,2579.7228082135744,0.1088630068439513,5.3205211018006,168662.93937179376,27.777223587036133,0,0,158715.82031249997,225183.1054687501,0.1867198473205131,17.784,8.9e-05,1953.1250000000002,14160.156250000002,12207.031250000002,72.0,27.777223587036133,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[5.43551445e-33 9.64224539e-03 2.13216345e-02 ... 1.56279600e-06
 9.87796280e-07 4.10593714e-07]",,
7,68,7,68,3613.2812500000005,19.926486486486482,12.0,38467.824795316476,1368.5692751589759,0.061479760797664915,3.3641697708933793,167398.4002591521,26.833925247192383,0,0,147033.69140625,225183.1054687501,0.2950782713796989,17.424,9e-05,1953.1250000000002,13964.843750000002,12011.718750000002,72.0,26.833925247192383,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.51867039e-32 6.60713665e-03 2.28386842e-02 ... 9.92974872e-06
 1.12518911e-05 1.29409139e-05]",,
7,69,7,69,5908.203125000001,12.186446280991733,12.0,43858.10318575295,3777.4003627075363,0.16704806150480836,3.0729825353177667,36020.7452831373,25.98651123046875,0,0,171203.61328125,257812.5,0.20048909729493428,17.567999999999998,8.8e-05,1904.2968750000002,14355.468750000002,12451.171875000002,72.0,25.98651123046875,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[9.17098270e-32 1.64851900e-02 3.90665994e-02 ... 5.23720554e-06
 6.04470221e-06 6.10188079e-06]",,
7,70,7,70,5859.375000000001,12.287999999999997,12.0,28528.812355571124,1228.6686880848956,0.07548820224652984,2.8235018463107324,9216.041392406241,24.718082427978516,0,0,120849.609375,191748.0468749999,0.2071160924664669,17.352,9.5e-05,2050.7812500000005,12500.000000000002,10449.218750000002,72.0,24.718082427978516,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.66724291e-32 8.03764414e-03 1.87177089e-02 ... 1.24593232e-06
 9.56866796e-07 7.75119766e-07]",,
7,71,7,71,5761.718750000001,12.496271186440676,12.0,30715.716750232175,1182.7478016867506,0.06013797363844476,2.706525205869345,30249.17942320096,23.601829528808594,0,0,159521.48437500003,196582.03124999994,0.15562590780134988,17.496,8.6e-05,2001.9531250000002,14111.328125000002,12109.375000000002,72.0,23.601829528808594,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[6.82814185e-34 1.38762367e-03 4.78139534e-03 ... 2.03192153e-06
 2.15209424e-06 2.15394926e-06]",,
7,72,7,72,4003.9062500000005,17.982439024390242,12.0,42823.338640551716,1852.8732836488139,0.10244711630718442,2.968512454386733,109769.1712695386,22.427961349487305,0,0,134545.89843749997,192150.87890625006,0.14198873300400594,17.856,8.8e-05,1953.1250000000002,14111.328125000002,12158.203125000002,72.0,22.427961349487305,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.62914108e-33 1.05121869e-02 2.53179210e-02 ... 1.04280362e-05
 7.64015171e-06 6.48397756e-06]",,
8,0,8,0,6396.484375000001,11.256183206106869,12.0,41485.12690045235,2153.8937804462253,0.10246096086631262,3.159269077729648,86027.42477802123,22.51555633544922,0,0,167980.95703125006,149853.51562500006,0.08054804320413322,17.64,8e-05,1953.1250000000002,17236.328125000004,15283.203125000004,74.0,22.51555633544922,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[6.29251593e-35 6.45616017e-03 1.65078541e-02 ... 1.67071292e-05
 1.73464516e-05 1.81316572e-05]",,
8,1,8,1,10400.390625000002,6.922816901408449,12.0,61568.04649986614,1308.587012333325,0.042269805011615556,4.833258532025765,41878.166524343236,23.316743850708008,0,0,208264.16015625006,242907.71484374994,0.13613903106488118,17.352,7.9e-05,1757.8125000000002,17773.437500000004,16015.625000000004,74.0,23.316743850708008,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[4.48784849e-32 5.33700546e-03 1.33805667e-02 ... 4.07156208e-06
 4.43636858e-06 5.14773135e-06]",,
8,2,8,2,5761.718750000001,12.496271186440676,12.0,39182.15026623064,1364.103261067764,0.06080151949256409,3.268050569509623,44936.5949416571,24.477455139160156,0,0,183691.4062499999,165563.96484375003,0.06608755801580066,17.496,8.1e-05,1855.4687500000002,17089.843750000004,15234.375000000004,74.0,24.477455139160156,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.82967256e-33 9.02599760e-03 2.25805479e-02 ... 1.59976200e-05
 1.04904176e-05 5.77508081e-06]",,
8,3,8,3,3417.9687500000005,21.065142857142853,12.0,45790.059380372724,1068.1370564606298,0.05178525453937694,3.573178948887851,200165.13238032415,25.2728214263916,0,0,211083.9843750001,238073.7304687499,0.2231665989328302,17.567999999999998,7.9e-05,1855.4687500000002,17871.093750000004,16015.625000000004,74.0,25.2728214263916,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[4.08665161e-33 1.06760942e-02 2.90751782e-02 ... 4.70752028e-07
 2.27590502e-06 4.65099403e-06]",,
8,4,8,4,3613.2812500000005,19.926486486486482,12.0,34786.803192378175,1637.3261568148469,0.07188292435263416,3.2087956243726747,227647.241842322,26.470863342285156,0,0,145019.53125,172412.10937499994,0.21864854737033282,17.928,8.1e-05,2001.9531250000002,16748.046875000004,14746.093750000004,74.0,26.470863342285156,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.63684723e-32 6.07354640e-03 1.67464141e-02 ... 4.65062702e-06
 4.48202574e-06 5.86099303e-06]",,
8,5,8,5,3564.4531250000005,20.19945205479452,12.0,45789.526969456856,1966.3242639864206,0.08835172514208962,4.815353982734831,157733.58054897288,27.256528854370117,0,0,143408.20312500003,136157.22656249994,0.30614467758559827,18.216,8.4e-05,1904.2968750000002,16113.281250000002,14208.984375000002,74.0,27.256528854370117,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.34787975e-33 4.72384174e-03 1.27144414e-02 ... 1.67995709e-05
 1.17690845e-05 1.00477587e-05]",,
8,6,8,6,3613.2812500000005,19.926486486486482,12.0,45265.397922344055,1495.218900808103,0.07579823217436327,5.853336283550041,34478.99137917239,28.44365882873535,0,0,174426.26953124994,157910.15625000006,0.17619131348797934,18.288,8e-05,2001.9531250000002,17089.843750000004,15087.890625000004,74.0,28.44365882873535,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.20226462e-32 5.29138708e-03 1.49880314e-02 ... 6.64224401e-06
 1.54434135e-06 1.97799525e-08]",,
8,7,8,7,3613.2812500000005,19.926486486486482,12.0,71790.6496426399,1382.8353972813043,0.05796429955973167,9.186848048502656,67849.30632068703,29.389537811279297,0,0,196179.19921875006,215515.13671875,0.15968534616646657,18.288,8e-05,1855.4687500000002,17285.156250000004,15429.687500000004,74.0,29.389537811279297,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[8.02655042e-33 4.98608113e-03 1.60239757e-02 ... 2.20966930e-06
 3.60221468e-07 3.72524160e-06]",,
8,8,8,8,3613.2812500000005,19.926486486486482,12.0,89190.39091122644,1564.7181808960672,0.060921319524476894,11.673153643280072,174467.27558329797,30.454652786254883,0,0,213500.9765625,169189.453125,0.0,17.856,8.1e-05,1806.6406250000002,17626.953125000004,15820.312500000004,74.0,30.454652786254883,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.85648816e-32 7.92277102e-03 2.50298534e-02 ... 3.16382908e-06
 7.09189330e-07 4.85143765e-06]",,
8,9,8,9,3613.2812500000005,19.926486486486482,12.0,85609.72279935429,1374.2465184775513,0.052780121597892436,11.375320293065606,233498.54915322416,31.37604331970215,0,0,210278.32031250006,248950.19531249994,0.0,17.64,8e-05,1904.2968750000002,17626.953125000004,15722.656250000004,74.0,31.37604331970215,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.65861140e-32 7.22671198e-03 2.19142646e-02 ... 8.13495468e-06
 2.29926168e-06 5.19601789e-07]",,
8,10,8,10,3613.2812500000005,19.926486486486482,12.0,83313.07911578825,1455.2279124725078,0.05656646366482793,11.484018296006616,192882.89888724688,32.40290069580078,0,0,182885.7421875001,203027.3437500001,0.1284359226111736,17.567999999999998,8.4e-05,1953.1250000000002,16552.734375000004,14599.609375000004,74.0,32.40290069580078,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.09242485e-32 4.57339164e-03 1.55206705e-02 ... 1.92879368e-05
 7.09789594e-06 2.01967380e-06]",,
8,11,8,11,3613.2812500000005,19.926486486486482,12.0,126540.41765798956,1932.8243184087135,0.05699809596844556,18.166100335945938,167831.76988852673,33.3303337097168,0,0,369799.80468749994,298498.5351562499,0.0,17.28,7.6e-05,1757.8125000000002,18945.312500000004,17187.500000000004,74.0,33.3303337097168,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.11450362e-31 5.21652850e-03 2.00685896e-02 ... 1.23609814e-05
 1.41129527e-05 2.02339781e-05]",,
8,12,8,12,3613.2812500000005,19.926486486486482,12.0,82558.38021419565,2555.205149543188,0.09475804594487346,11.804174068671662,110825.73600739095,34.381019592285156,0,0,139379.88281250003,211889.6484374999,0.23837677911330957,17.424,8.9e-05,1904.2968750000002,14355.468750000002,12451.171875000002,74.0,34.381019592285156,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.48322657e-32 9.09388391e-03 2.40510574e-02 ... 1.46156921e-05
 8.92350435e-06 5.61483122e-06]",,
8,13,8,13,3613.2812500000005,19.926486486486482,12.0,88868.5573889079,1868.3926598068833,0.06944001848199532,12.908949848388417,92170.09598574179,35.47122573852539,0,0,155895.99609375006,175231.93359375,0.13853095517237668,17.424,9e-05,1953.1250000000002,14697.265625000002,12744.140625000002,74.0,35.47122573852539,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[6.01796682e-33 5.83534857e-03 2.09033276e-02 ... 2.75618442e-05
 2.22295698e-05 1.69549669e-05]",,
8,14,8,14,3613.2812500000005,19.926486486486482,12.0,73758.76903212523,1860.2871679295738,0.07759177290396929,11.093088910073368,140455.91987203184,36.36783218383789,0,0,189331.0546875,162744.14062499997,0.1826042396975166,17.424,8.6e-05,2001.9531250000002,15429.687500000002,13427.734375000002,74.0,36.36783218383789,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[5.85617676e-33 6.23510401e-03 2.24278492e-02 ... 4.82638253e-07
 1.55943037e-07 1.74445061e-07]",,
8,15,8,15,3613.2812500000005,19.926486486486482,12.0,69772.68902125992,2081.8664378159206,0.0762460357489602,10.1689811701272,171020.02052663008,37.482845306396484,0,0,166369.62890624994,195776.3671874999,0.1335944541051608,17.424,8.4e-05,2050.7812500000005,16503.906250000004,14453.125000000004,74.0,37.482845306396484,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.25414850e-34 8.17054091e-03 2.64329031e-02 ... 3.00019780e-06
 4.22355018e-06 4.96656802e-06]",,
8,16,8,16,3613.2812500000005,19.926486486486482,12.0,56507.68893653679,1225.8692150928464,0.05077150549042005,7.7120579201833435,126634.8619847713,38.33597183227539,0,0,144616.69921874997,170800.78124999997,0.21590534025862773,17.28,8.7e-05,2148.4375000000005,14794.921875000002,12646.484375000002,74.0,38.33597183227539,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[8.77958386e-32 5.28680766e-03 1.98060339e-02 ... 1.53776895e-05
 1.51059807e-05 1.36504082e-05]",,
8,17,8,17,3564.4531250000005,20.19945205479452,12.0,58944.12555168317,2875.5355893971255,0.13136247756966582,8.149238231619849,116823.96792765424,39.52507781982422,0,0,187719.7265624999,149047.8515625,0.0,17.208000000000002,8.3e-05,2148.4375000000005,15966.796875000002,13818.359375000002,74.0,39.52507781982422,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.47188262e-32 1.52919081e-02 3.96259854e-02 ... 6.11108069e-06
 5.19250089e-06 4.91741659e-06]",,
8,18,8,18,3613.2812500000005,19.926486486486482,12.0,47157.3493262282,4983.52666011414,0.3111371729613227,5.358400466664044,102758.15693852253,40.38511276245117,0,0,182482.91015624994,106750.48828125,0.07746988775508158,17.208000000000002,8.3e-05,3271.4843750000005,5419.921875000001,2148.4375000000005,74.0,40.38511276245117,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.40209555e-33 5.43946656e-03 2.06259123e-02 ... 8.54550122e-06
 5.68480937e-06 6.81215657e-06]",,
8,19,8,19,3613.2812500000005,19.926486486486482,12.0,58289.123665473824,1430.3218343853166,0.07274834123545633,7.056860722796585,190959.60779439635,41.51655578613281,0,0,195776.36718750003,262646.48437499994,0.0,17.136000000000003,7.9e-05,2148.4375000000005,17675.781250000004,15527.343750000004,74.0,41.51655578613281,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.49997032e-33 1.01692330e-02 3.24208683e-02 ... 7.83211668e-06
 3.20908381e-06 1.39365342e-06]",,
8,20,8,20,3613.2812500000005,19.926486486486482,12.0,53275.01299053864,5706.879179108228,0.2820710884988889,5.826629094310807,195929.3403488057,42.33940505981445,0,0,193762.20703125003,155895.99609375006,0.19373040459651084,17.208000000000002,8.2e-05,2099.6093750000005,17187.500000000004,15087.890625000004,74.0,42.33940505981445,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.67486905e-32 1.98247314e-02 5.27297999e-02 ... 8.47547544e-06
 4.38116536e-06 5.60585508e-06]",,
8,21,8,21,3564.4531250000005,20.19945205479452,12.0,47073.2814414544,2606.462533332372,0.1275563988383125,5.3521978376852735,153563.64118644234,43.437400817871094,0,0,215917.9687499999,207861.3281249999,0.122866344977604,17.352,8e-05,2343.7500000000005,16748.046875000004,14404.296875000004,74.0,43.437400817871094,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.42855353e-33 1.05523198e-02 3.27103491e-02 ... 1.32681535e-05
 5.41737635e-06 3.12195877e-06]",,
8,22,8,22,3662.1093750000005,19.6608,12.0,125310.49210087155,14044.221906687368,0.6403035787781647,4.624015621071025,32276.18419701764,44.26148223876953,0,0,266271.97265625,347241.2109375,0.10048368304877331,17.352,7.9e-05,0.0,49951.17187500001,49951.17187500001,74.0,44.26148223876953,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[6.99991229e-32 8.57771815e-04 7.58746262e-03 ... 1.69882083e-05
 4.66101481e-06 2.55453795e-07]",,
