,row,record,x,y,frequency,thickness,expected_thickness,amplitude,noise_amplitude,noise_ratio,thickness_frequency_amplitude,p_wave_integral,y_loc,left_clipped,right_clipped,left_amp_max,right_amp_max,exp_decay,time_delay,contact_time,starting_frequency,ending_frequency,frequency_range,x_localized,y_localized,frequencies,mean_amplitudes,noise,clipped,debond,thickness_diff,defect,ie_defect,ie_defects
803,11,12,22,36,3564.4531249999995,20.199452054794524,22.875,3160038.4228204424,6369.233581554312,0.7994992094515061,5.710141253155792,397200.0717941863,0,0,0,315417,120446,0.0955848327850571,20.88,8e-05,1708.9843749999998,25439.453125,23730.46875,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[7.14276765e-32 1.54222917e-03 9.74207653e-03 ... 8.28615451e-09
 8.46519252e-09 4.11816535e-09]",0,0,0,0,1,0,0
804,11,13,22,37,3564.4531249999995,20.199452054794524,22.875,4925245.57285181,6003.732350991646,0.9564029510240492,6.913505168095096,381403.3756123793,0,0,0,415722,176843,0.0550280112088245,20.16,8e-05,732.4218749999999,28125.0,27392.578125,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[1.86826757e-31 1.65116493e-02 6.70008971e-02 ... 2.29066174e-08
 1.20508617e-07 1.14089701e-08]",0,0,0,0,1,0,0
805,11,14,22,38,3515.6249999999995,20.480000000000004,22.875,5016374.723013719,6527.857080284085,0.995671979867623,7.417033691051228,382281.6041465672,0,0,0,354492,184899,0.0,21.6,7e-05,1074.2187499999998,26318.359375,25244.140625,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[4.35468230e-33 3.12866897e-03 9.20565677e-03 ... 5.82168771e-09
 8.53278950e-09 2.90621306e-09]",0,0,0,0,1,0,0
806,11,15,22,39,3515.6249999999995,20.480000000000004,22.875,11303383.980627753,6295.788413633981,0.572694815837291,7.597595174759457,465972.3472706797,0,0,0,541809,218737,0.0,21.6,8e-05,1025.3906249999998,27929.6875,26904.296875,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[5.03401274e-32 9.29206892e-03 3.72374823e-02 ... 1.97179340e-08
 7.44873807e-08 9.81626292e-09]",0,0,0,0,1,0,0
807,11,16,22,40,6542.968749999999,11.004179104477611,22.875,4486006.110665487,6573.687502808247,1.0,2.180664799678279,303147.9317161313,0,0,0,365771,141394,0.0626082669867553,22.32,8e-05,830.0781249999999,28906.25,28076.171875,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[1.74187292e-34 6.48738383e-04 4.22390748e-03 ... 2.42964207e-08
 3.53169789e-08 1.21363569e-08]",1,0,0,0,0,0,0
808,11,17,22,41,4443.359374999999,16.203956043956047,22.875,4721805.724747944,6175.925098671139,0.8998877211796573,3.839832209011928,366993.8633538695,0,0,0,355297,168786,0.0958202879160086,21.6,7e-05,1513.6718749999998,21533.203125,20019.53125,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[2.83163217e-32 8.55657997e-03 3.22094075e-02 ... 8.87668328e-09
 2.09398476e-08 4.44170683e-09]",0,0,0,0,1,0,0
809,11,18,22,42,3808.59375,18.904615384615383,22.875,4875338.831083188,6086.566488356424,0.7901231053429031,3.34008314126477,357570.7325038931,0,0,0,379467,158715,0.071757901939211,20.16,7e-05,732.4218749999999,29296.875,28564.453125,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[1.41091707e-32 3.81724691e-04 1.84684422e-03 ... 5.54228054e-09
 9.54650350e-09 2.76455152e-09]",0,0,0,0,1,0,0
810,11,19,22,43,3808.59375,18.904615384615383,22.875,8671785.698718414,6968.679088362225,0.8955521384025251,8.949776091547617,423292.2455308532,0,0,0,501525,182885,0.0493758118790995,20.88,7e-05,1416.0156249999998,25195.3125,23779.296875,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[1.56768563e-33 2.96976425e-03 6.19894552e-03 ... 7.21235693e-09
 2.10670783e-08 3.61264562e-09]",0,0,0,0,1,0,0
811,11,20,22,44,3857.421875,18.665316455696207,22.875,6483756.894083854,6570.990075616841,1.0,3.0994813951665376,285835.278980608,0,0,0,431433,195373,0.0869764067176345,20.88,7e-05,1513.6718749999998,22802.734375,21289.0625,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[1.57204031e-32 3.82480759e-04 3.20628403e-03 ... 1.11954116e-08
 9.28996902e-09 5.56953150e-09]",1,0,0,0,0,0,0
812,11,21,22,45,3857.421875,18.665316455696207,22.875,9187757.953350067,7691.549586697036,0.8940797482194429,7.604691475377993,412121.8999991597,0,0,0,532946,157507,0.0546167436559984,18.0,8e-05,1757.8124999999998,26562.5,24804.6875,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[2.72167644e-32 2.92834257e-04 2.47588680e-03 ... 4.14729872e-10
 8.07628833e-10 2.09799357e-10]",0,0,0,0,1,0,0
813,11,22,22,46,3906.25,18.432,22.875,6529638.3505708445,6305.946935848526,1.0,3.8324320507026863,383101.7934771527,0,0,0,436267,188525,0.0,17.28,8e-05,537.1093749999999,32031.25,31494.140625,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[3.91921407e-32 2.46667788e-02 9.05245518e-02 ... 7.66985517e-10
 8.54631301e-08 3.86340046e-10]",1,0,0,0,0,0,0
814,11,23,22,47,6396.484374999999,11.256183206106872,22.875,6207497.663977828,6128.045577803186,1.0,2.7600011109706264,327153.2623372919,0,0,0,416125,169995,0.0,16.560000000000002,8e-05,781.2499999999999,30957.03125,30175.78125,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[2.78699667e-33 3.03328195e-02 1.28543351e-01 ... 5.77129712e-09
 1.48921172e-07 2.87500998e-09]",1,0,0,0,0,0,0
815,11,24,22,48,7568.359374999999,9.513290322580646,22.875,5604227.484501822,6094.79352232397,1.0,1.9999176501690428,291724.41822601005,0,0,0,346838,181274,0.0798228389937935,15.84,8e-05,1171.8749999999998,28808.59375,27636.71875,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[1.74187292e-34 9.54105959e-03 6.21456115e-02 ... 2.40801780e-10
 5.45606907e-08 1.21080503e-10]",1,0,0,0,0,0,0
816,11,25,22,49,4541.015624999999,15.855483870967744,16.875,1790588.1459030386,6480.552069529641,1.0,1.91644322414366,280872.3663215474,0,0,0,254589,80163,0.0,15.84,7e-05,2050.7812499999995,19042.96875,16992.187499999996,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[2.72167644e-32 3.95401455e-03 7.22383148e-03 ... 5.79069034e-11
 6.14796885e-09 2.22302275e-11]",1,0,0,0,0,0,0
817,11,26,22,50,5664.062499999999,12.711724137931038,16.875,5068169.075432133,6336.944206593142,0.9262007410185832,6.879873463090829,361070.2069094799,0,0,0,379467,140991,0.0,15.84,8e-05,781.2499999999999,30712.890625,29931.640625,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[5.18316061e-32 2.64451307e-02 7.33133887e-02 ... 2.20119943e-09
 5.82418966e-08 1.08765756e-09]",0,0,0,0,1,0,0
818,11,27,22,51,5664.062499999999,12.711724137931038,16.875,5272047.355040863,6427.658946649316,0.688677550900175,11.31872235076601,516715.4468324534,0,0,0,354089,156298,0.0626632796833905,16.560000000000002,8e-05,1074.2187499999998,16845.703124999996,15771.484374999996,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[3.64584889e-31 4.81566444e-02 2.21604970e-01 ... 7.92729878e-11
 2.04982558e-07 4.26280065e-11]",0,0,0,0,1,0,0
819,11,28,22,52,5615.234374999999,12.82226086956522,16.875,5276663.912214919,6029.5365007003375,0.4678748854132211,14.507774406105094,706292.8939402839,0,0,0,364965,165966,0.0913756040083215,15.84,8e-05,537.1093749999999,29833.984375,29296.875,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[3.91921407e-34 1.81502280e-03 5.23909699e-03 ... 2.20898996e-08
 1.97371876e-08 1.10057057e-08]",0,0,0,0,1,0,0
820,11,29,22,53,4443.359374999999,16.203956043956047,16.875,3732758.685114465,6144.358434706078,0.5076283840975548,9.197126334655234,512475.8259910339,0,0,0,308166,146228,0.0968670517767435,15.84,9e-05,781.2499999999999,26318.359375,25537.109375,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[2.50829701e-32 1.32853548e-02 5.49657281e-02 ... 1.22259532e-08
 8.42198125e-08 6.11196457e-09]",0,0,0,0,1,0,0
821,11,30,22,54,4394.531249999999,16.384,16.875,4804016.272035505,5997.344886743295,0.3992075389557924,16.291066876079494,685706.1681108855,0,0,0,308166,164758,0.1022808891739176,15.84,8e-05,585.9374999999999,29150.390625,28564.453125,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[3.14625796e-33 2.82057457e-03 1.46727639e-02 ... 2.87497043e-08
 5.20504586e-08 1.42883635e-08]",0,0,0,0,1,0,0
822,11,31,22,55,4394.531249999999,16.384,16.875,6326695.855870904,7407.852247308222,0.3918249137849579,40.18925705405795,869814.5370281842,0,0,0,394775,161938,0.1471441978404664,15.84,8e-05,1074.2187499999998,28076.171875,27001.953125,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[2.72167644e-32 3.40542209e-03 8.65159731e-03 ... 6.70008095e-08
 6.05450495e-08 3.34685587e-08]",0,0,0,0,1,0,0
823,11,32,22,56,4394.531249999999,16.384,16.875,3465047.8447660976,5920.01305494409,0.4443813737289805,30.591792032895743,699043.3458906831,0,0,0,346032,123669,0.1765814038146239,15.84,9e-05,878.9062499999999,26513.671875,25634.765625,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[5.33448582e-32 3.84425591e-04 1.87659322e-03 ... 2.99794678e-08
 3.11256588e-08 1.51013357e-08]",0,0,0,0,1,0,0
824,11,33,22,57,4492.187499999999,16.027826086956527,16.875,3467606.1681495924,6220.854829712156,0.5906240100372125,16.83968737623807,516985.83051922114,0,0,0,333947,104333,0.084739564391601,16.560000000000002,8e-05,2099.6093749999995,28759.765625,26660.15625,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[2.30362694e-32 1.92477700e-02 3.13953314e-02 ... 1.47066175e-08
 1.18127152e-08 7.41982470e-09]",0,0,0,0,1,0,0
825,11,34,22,58,4443.359374999999,16.203956043956047,16.875,4615434.456074953,6465.715269600484,0.5249052901489701,27.44668116266354,624719.2377101039,0,0,0,389135,122460,0.0728898257940414,16.560000000000002,8e-05,3027.3437499999995,17919.921874999996,14892.578124999996,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[2.13379433e-33 7.22560599e-04 4.29349065e-03 ... 3.46146666e-08
 4.72841321e-08 1.73490210e-08]",0,0,0,0,1,0,0
826,11,35,22,59,4394.531249999999,16.384,16.875,4349074.708191912,6495.775074880393,0.4963319797492934,28.61329930650767,647746.8017954656,0,0,0,329516,136157,0.0,16.560000000000002,7e-05,2587.8906249999995,20898.4375,18310.546875,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[7.68165958e-32 2.39150323e-03 2.23999566e-03 ... 3.76312319e-08
 2.72763806e-08 1.88191544e-08]",0,0,0,0,1,0,0
827,11,36,22,60,4394.531249999999,16.384,16.875,3917251.152073176,6585.220959473054,0.4480616516644911,28.45734260386172,656842.843721752,0,0,0,368188,153479,0.1436765001381665,15.84,7e-05,1611.3281249999998,30126.953125,28515.625,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[2.72167644e-34 4.19460534e-03 1.70728556e-02 ... 4.55664690e-08
 3.30741842e-08 2.28630726e-08]",0,0,0,0,1,0,0
828,11,37,22,61,4394.531249999999,16.384,16.875,5291599.725271318,5883.583467454478,0.3616711513946067,40.63238283546537,821472.1484147173,0,0,0,437878,119641,0.1198790297560553,16.560000000000002,8e-05,1074.2187499999998,28222.65625,27148.4375,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[9.79803518e-35 1.51243985e-02 3.92996068e-02 ... 6.94515957e-08
 1.66487081e-07 3.47374058e-08]",0,0,0,0,1,0,0
829,11,38,22,62,4345.703124999999,16.568089887640454,16.875,6067414.849086042,6635.35806406555,0.3955785463813244,37.60426884911531,815006.7570991368,0,0,0,427404,197790,0.168911399486812,16.560000000000002,7e-05,1074.2187499999998,26416.015625,25341.796875,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[2.44950879e-31 2.40353986e-02 9.68077770e-02 ... 4.26372189e-08
 1.92437390e-07 2.13085959e-08]",0,0,0,0,1,0,0
830,11,39,22,63,4394.531249999999,16.384,16.875,9287961.383203013,6707.548029241384,0.3444315265229334,58.53475378206255,970626.6357959284,0,0,0,457617,201013,0.1486585692261687,16.560000000000002,7e-05,1513.6718749999998,25488.28125,23974.609375,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[2.64938871e-31 1.72208406e-03 8.33279333e-03 ... 2.18884070e-07
 1.85466599e-07 1.09563475e-07]",0,0,0,0,1,0,0
831,11,40,22,64,4345.703124999999,16.568089887640454,16.875,4071338.38838102,6207.123198530189,0.4313321173646925,30.77669539322192,724991.7250804952,0,0,0,355297,133337,0.1035584373787275,16.560000000000002,7e-05,2148.4374999999995,27490.234375,25341.796875,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[6.96749168e-32 2.33397952e-03 5.40722868e-03 ... 1.70480343e-07
 2.14940458e-07 8.54781308e-08]",0,0,0,0,1,0,0
832,11,41,22,65,4394.531249999999,16.384,16.875,4207213.455745667,6646.173010936425,0.4575147363671924,31.41049953774659,714885.9107890375,0,0,0,336364,124072,0.2099696860600635,16.560000000000002,7e-05,2490.2343749999995,20410.15625,17919.921874999996,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[1.25850319e-32 2.32262970e-04 8.66365246e-04 ... 2.54917722e-07
 2.41779029e-07 1.27661057e-07]",0,0,0,0,1,0,0
833,11,42,22,66,4394.531249999999,16.384,16.875,4246541.862744371,5897.413986251766,0.4109062054981183,35.13415706657043,751869.4003259008,0,0,0,368994,147033,0.1533049972769542,16.560000000000002,7e-05,1806.640625,26855.46875,25048.828125,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[5.03401274e-32 1.46474519e-03 2.71951804e-03 ... 2.69421734e-07
 3.07195995e-07 1.34886427e-07]",0,0,0,0,1,0,0
834,11,43,22,67,4443.359374999999,16.203956043956047,16.875,6247619.520565205,6786.92511845777,0.4713467361828392,43.06708514204401,830114.7142354497,0,0,0,407666,146630,0.2258330840855368,16.560000000000002,7e-05,1806.640625,25488.28125,23681.640625,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[2.38462403e-31 2.28729678e-03 5.25192274e-03 ... 3.25476800e-07
 2.79835493e-07 1.62705928e-07]",0,0,0,0,1,0,0
835,11,44,22,68,4492.187499999999,16.027826086956527,16.875,4980901.860986444,6418.552095189707,0.5555590150817283,26.07211194158498,653668.0805593625,0,0,0,428210,150659,0.1632333298478182,17.28,8e-05,1171.8749999999998,27880.859375,26708.984375,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[8.53517731e-33 8.94936429e-03 4.43671108e-02 ... 1.40802395e-07
 2.43586780e-07 7.03616481e-08]",0,0,0,0,1,0,0
836,11,45,22,69,4443.359374999999,16.203956043956047,16.875,7905929.710344644,6346.383009538863,0.3533358385955629,39.52333216534629,876063.2719693964,0,0,0,505151,194970,0.0906374247908043,16.560000000000002,7e-05,1171.8749999999998,27148.4375,25976.5625,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[3.84779728e-31 9.02138983e-05 7.43638276e-04 ... 1.62827886e-07
 1.69247792e-07 8.12814751e-08]",0,0,0,0,1,0,0
837,11,46,22,70,4248.046874999999,16.948965517241383,16.875,3953865.565255006,6758.141639913578,0.5126784034009145,16.66477499107624,570503.9614465619,0,0,0,320654,174829,0.1085785097734886,16.560000000000002,8e-05,2832.0312499999995,17285.156249999996,14453.124999999996,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[4.32093351e-32 4.53244667e-03 5.29160328e-03 ... 7.84368312e-08
 5.65381132e-08 3.91264280e-08]",0,0,0,0,1,0,0
838,11,47,22,71,4199.218749999999,17.146046511627908,16.875,3222842.203946976,6444.657621988488,0.666315252349495,10.432424200685888,438240.35373360285,0,0,0,255395,129711,0.1244884012855439,16.560000000000002,7e-05,1660.1562499999998,28808.59375,27148.4375,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[3.78966227e-32 4.99994518e-03 7.53084906e-03 ... 5.77003387e-08
 3.38896477e-08 2.87949839e-08]",0,0,0,0,1,0,0
839,11,48,22,72,4296.874999999999,16.75636363636364,16.875,1033230.5338918512,6487.770171540578,0.8799307407850542,7.545556237345976,360610.55475788726,0,0,0,152673,60827,0.1399988200968134,16.560000000000002,9e-05,2343.7499999999995,12939.453124999998,10595.703124999998,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[7.93640849e-33 1.70310820e-03 2.51516370e-03 ... 2.61924575e-08
 4.12380184e-08 1.31050319e-08]",0,0,0,0,1,0,0
840,11,49,22,73,4296.874999999999,16.75636363636364,16.875,4326320.570279278,6617.518960987919,0.4062912476371977,42.01698246109317,785730.1005679726,0,0,0,379064,192956,0.1204943803911839,16.560000000000002,9e-05,1464.8437499999998,28271.484375,26806.640625,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[1.95481689e-31 4.75579217e-04 3.94762985e-03 ... 1.19081204e-07
 1.07542672e-07 5.97112685e-08]",0,0,0,0,1,0,0
841,11,50,22,74,4248.046874999999,16.948965517241383,16.875,3111358.017626249,7121.693169016667,0.4530486704916327,31.11920038010482,751689.5530594443,0,0,0,319848,164355,0.1917950828810578,16.560000000000002,9e-05,2050.7812499999995,26367.1875,24316.40625,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[1.92041490e-32 2.96902806e-03 6.83208277e-03 ... 6.30192163e-08
 5.15135267e-08 3.16997776e-08]",0,0,0,0,1,0,0
842,11,51,22,75,4296.874999999999,16.75636363636364,16.875,3174967.59096326,6362.502189364876,0.3704534036193457,36.03237198952808,812778.8813228416,0,0,0,317834,126086,0.1928731481992802,16.560000000000002,9e-05,2539.0624999999995,12353.515624999998,9814.453124999998,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[4.18484969e-32 2.60493180e-03 5.21784576e-03 ... 9.50219964e-08
 1.24588631e-07 4.76657023e-08]",0,0,0,0,1,0,0
843,11,52,22,76,4345.703124999999,16.568089887640454,16.875,2823153.1584394053,6398.836463634216,0.4380149179430281,31.552901905879647,745447.5451952063,0,0,0,279968,82983,0.2412592293979808,16.560000000000002,8e-05,2197.2656249999995,17529.296874999996,15332.031249999996,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[1.74187292e-34 4.81220335e-02 1.24863578e-01 ... 4.22477763e-08
 8.32705830e-08 2.12124560e-08]",0,0,0,0,1,0,0
844,11,53,22,77,4345.703124999999,16.568089887640454,16.875,2489961.028691652,6867.309616287911,0.5557535114346613,26.973677618941224,704296.0540734156,0,0,0,235656,108361,0.2371968345666565,16.560000000000002,8e-05,2832.0312499999995,13183.593749999998,10351.562499999998,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[2.07326424e-31 2.17481263e-02 4.72878983e-02 ... 6.04695175e-08
 4.61584907e-08 3.01906460e-08]",0,0,0,0,1,0,0
845,11,54,22,78,4394.531249999999,16.384,16.875,2432630.7624086463,6895.826238668462,0.5357490821324157,29.20116359371686,753364.718055549,0,0,0,281982,121655,0.2430369704560441,16.560000000000002,9e-05,732.4218749999999,29150.390625,28417.96875,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[9.15571954e-33 6.48704034e-04 2.73633776e-03 ... 9.49840238e-08
 1.11538029e-07 4.74039545e-08]",0,0,0,0,1,0,0
846,11,55,22,79,4394.531249999999,16.384,16.875,5437276.649969317,6602.411978736717,0.4740444363584498,32.40171493719379,833992.2935607608,0,0,0,408471,201013,0.2488791297574049,16.560000000000002,8e-05,1269.5312499999998,28320.3125,27050.78125,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[1.51586491e-31 5.91580545e-03 2.27996230e-02 ... 1.49458535e-07
 2.19931265e-07 7.43872125e-08]",0,0,0,0,1,0,0
847,11,56,22,80,4394.531249999999,16.384,16.875,2409838.418157873,6729.852322341497,0.7939652543469561,16.85168860512796,554012.2904476224,0,0,0,362145,184899,0.1735165356217796,16.560000000000002,8e-05,1562.4999999999998,24902.34375,23339.84375,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[4.74224903e-32 1.63004289e-03 1.72251365e-03 ... 1.32545932e-07
 1.64550045e-07 6.61980187e-08]",0,0,0,0,1,0,0
848,11,57,22,81,1367.1874999999998,30.0,16.875,637046.4866310448,9375.491510622762,1.0,1.7241281365796004,240494.4298597681,0,0,0,263049,154284,0.2334319121469442,15.84,0.0001,0.0,49999.99999999999,49999.99999999999,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[9.63541501e-33 8.87286881e-03 2.38746917e-02 ... 1.15968339e-08
 9.89326478e-09 2.18385107e-09]",1,0,0,1,0,0,0
849,11,58,22,82,1025.3906249999998,30.0,16.875,1123776.7403622477,9244.923602962128,1.0,2.812377626526437,335624.19522956986,0,0,0,268286,128503,0.1572911740348923,16.560000000000002,8e-05,0.0,49999.99999999999,49999.99999999999,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[1.04621242e-32 5.39838324e-02 4.85607947e-02 ... 2.35848157e-05
 2.14570214e-05 1.18985116e-05]",1,0,0,1,0,0,0
850,11,59,22,83,3173.8281249999995,22.685538461538464,16.875,1105111.5011408103,6179.894937236684,1.0,2.5995623463723705,276354.9643953756,0,0,0,237670,151867,0.1263011185709952,17.28,8e-05,2148.4374999999995,27587.890625,25439.453125,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[1.57204031e-32 5.59877435e-02 4.60060870e-02 ... 2.69935153e-10
 5.60846365e-08 1.43754066e-10]",1,0,0,1,0,0,0
851,11,60,22,84,4150.390624999999,17.347764705882355,16.875,1756276.8352685417,6085.910932658763,0.8475694762050239,4.329736147761364,390848.3534814989,0,0,0,192553,84997,0.1274419445556995,17.28,7e-05,1513.6718749999998,27001.953125,25488.28125,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[7.32022095e-32 1.98274820e-02 2.36685862e-02 ... 1.48804323e-08
 7.13412336e-08 7.43743328e-09]",0,0,0,0,1,0,0
852,11,61,22,85,4052.734375,17.765783132530125,16.875,2312717.787275249,7192.354089601831,0.6851643524621205,10.055086626368732,513934.960951631,0,0,0,279162,64855,0.1684214129689154,17.28,8e-05,1806.640625,27929.6875,26123.046875,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[3.91921407e-34 1.37287639e-02 1.73890826e-02 ... 2.80073453e-08
 1.30756678e-08 1.40424821e-08]",0,0,0,0,1,0,0
853,11,62,22,86,4101.562499999999,17.55428571428572,16.875,2578251.4512020955,6716.042797261206,0.651038648842646,11.81008888771741,500648.617419183,0,0,0,267883,92651,0.1561709173639171,18.0,7e-05,2050.7812499999995,28125.0,26074.21875,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[3.41407092e-32 1.04856194e-02 2.10293128e-02 ... 1.57279524e-09
 1.41096163e-08 7.68643241e-10]",0,0,0,0,1,0,0
854,11,63,22,87,4101.562499999999,17.55428571428572,16.875,3560848.0985629195,6341.703578553885,0.4971715166035214,15.39809770835014,669615.441488222,0,0,0,260229,117626,0.2094663392812172,18.0,7e-05,1904.296875,26611.328125,24707.03125,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[2.78699667e-33 3.95909676e-04 9.21365030e-04 ... 5.04338493e-08
 4.35462447e-08 2.51984791e-08]",0,0,0,0,1,0,0
855,11,64,22,88,4101.562499999999,17.55428571428572,16.875,2453480.3453440005,6306.381025158647,0.5159117852362505,12.828247676368962,541952.6220882451,0,0,0,194165,108361,0.1121008994375958,18.0,8e-05,2001.953125,27099.609375,25097.65625,0,0,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.99023437e+04
 4.99511719e+04 5.00000000e+04]","[2.13379433e-33 1.56267459e-02 3.94290622e-02 ... 6.17135208e-08
 1.56124545e-07 3.07640849e-08]",0,0,0,0,1,0,0
