x,y,impactor,frequency,thickness,expected_thickness,amplitude,noise_amplitude,noise_ratio,thickness_frequency_amplitude,p_wave_integral,y_loc,transducers_clipped,transducers_amp_max,exp_decay,time_delay,contact_time,starting_frequency,ending_frequency,frequency_range,calculated_cpp,ie_defects,pre_impact_resonance_frequency,pre_impact_resonance_frequency_amplitude,x_localized,y_localized,frequencies,mean_amplitudes,impactor_mass,sensor_ids,x_bin,y_bin,noise,clipped,debond,thickness_diff,defect,ie_defect
33,32,1,17968.75,4.006956522,12,63398320.05,7094.916249,0.255846714,5.45047464,14179013.9,35.78930664,"[0, 25, 0]","[635266.11328125, 825000.0, 406054.68749999994]",0.07129579,18.648,6.00E-05,732.421875,49951.17188,49218.75,35937.5,0,1904.296875,0.641121586,66,35.78930664,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.04265029e-31 7.45205808e-03 1.89235030e-02 ... 1.50029037e-05
 7.58988930e-06 4.95718253e-06]",8.5,"[1, 0, 2]",66,35,0,0,1,0,0,0
33,33,0,3759.765625,19.15012987,12,1947518.773,6300.752898,0.368056726,4.087609472,10067511.19,36.74243164,"[0, 0, 0]","[93457.03125000004, 104333.49609374997, 198193.35937500006]",0.265857289,16.92,0.000121,2343.75,8447.265625,6103.515625,7519.53125,1,1611.328125,0.29947663,66,36.74243164,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.10227896e-32 2.99876967e-02 5.80576846e-02 ... 1.88321807e-05
 9.62115524e-06 4.08888731e-06]",37.5,"[1, 0, 2]",66,36,0,0,0,1,1,1
33,34,1,12890.625,5.585454545,12,36507892.49,6535.559503,0.295631909,3.254195748,11777072.08,37.64836884,"[0, 0, 0]","[512402.34375000006, 762963.8671875, 442712.40234375]",0.112506628,19.008,6.10E-05,488.28125,39550.78125,39062.5,25781.25,0,1855.46875,0.544970573,66,37.64836884,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.08763089e-32 8.37096698e-03 2.02036113e-02 ... 1.45318525e-05
 9.76378223e-06 5.59847126e-06]",8.5,"[1, 0, 2]",66,37,0,0,0,0,1,0
33,35,0,3613.28125,19.92648649,12,1556047.838,5524.033672,0.367234436,2.550014902,7916874.194,38.42055511,"[0, 0, 0]","[106347.65624999997, 86608.88671875, 108764.6484375]",0.29825117,16.776,0.000119,2685.546875,7128.90625,4443.359375,7226.5625,1,927.734375,0.23875888,66,38.42055511,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[6.00892064e-33 2.70492667e-02 5.15991433e-02 ... 1.34221942e-05
 8.49600897e-06 8.96585680e-06]",37.5,"[1, 0, 2]",66,38,0,0,0,1,1,1
33,36,1,16259.76563,4.428108108,12,48091829.82,7376.331643,0.287374506,3.500625869,11125375.66,39.29689789,"[0, 13, 0]","[633654.78515625, 825000.0, 438281.24999999994]",0.099898911,18.864,6.00E-05,634.765625,37353.51563,36718.75,32519.53125,0,1904.296875,0.608550365,66,39.29689789,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.84082979e-34 6.20011137e-03 1.49409771e-02 ... 3.32966522e-05
 3.92081226e-05 4.69371835e-05]",8.5,"[1, 0, 2]",66,39,0,0,1,0,0,0
33,37,0,3515.625,20.48,12,1648764.271,5548.720872,0.370487487,2.538681493,7279122.459,40.42806625,"[0, 0, 0]","[90234.37499999997, 98291.01562499997, 80566.40625]",0.275949577,16.992,0.000117,1904.296875,11425.78125,9521.484375,7031.25,0,1757.8125,0.281489307,66,40.42806625,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.70703546e-34 2.39230683e-02 4.70011036e-02 ... 8.00692583e-06
 2.28652928e-06 4.13338233e-06]",37.5,"[1, 0, 2]",66,40,0,0,0,1,0,0
33,38,1,8544.921875,8.426057143,12,12524009.03,6025.278674,0.447962108,0.910975596,6627942.103,41.80743408,"[0, 0, 0]","[333544.92187499994, 441101.07421875, 259826.66015625]",0.080268174,18.36,6.60E-05,683.59375,35644.53125,34960.9375,17089.84375,0,1904.296875,0.47859423,66,41.80743408,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[4.29812587e-33 2.30168902e-03 5.77145982e-03 ... 1.32215849e-05
 1.20570797e-05 1.64412552e-05]",8.5,"[1, 0, 2]",66,41,0,0,0,0,0,0
33,39,0,3515.625,20.48,12,1352231.67,4716.295105,0.388723501,1.817464704,5935012.213,42.64622116,"[0, 0, 0]","[80163.57421874997, 78149.41406249997, 118029.78515624996]",0.284161204,17.064,0.000124,1953.125,10644.53125,8691.40625,7031.25,0,1757.8125,0.236644945,66,42.64622116,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.82292444e-33 1.04582095e-02 2.06922913e-02 ... 3.42784330e-05
 2.18422468e-05 1.43171986e-05]",37.5,"[1, 0, 2]",66,42,0,0,0,1,0,0
33,40,1,22705.07813,3.171096774,12,66802012.03,7406.357246,0.28537499,2.660647925,13703807.88,43.4744339,"[0, 30, 0]","[616735.8398437499, 825000.0, 537780.76171875]",0.042096851,16.128,6.00E-05,683.59375,49951.17188,49267.57813,45410.15625,0,1904.296875,0.569648522,66,43.4744339,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[7.86020155e-33 4.16426390e-03 1.03661948e-02 ... 4.46397073e-07
 3.04857625e-06 9.57524658e-06]",8.5,"[1, 0, 2]",66,43,0,0,1,0,0,0
33,41,0,3613.28125,19.92648649,12,525659.94,4474.264057,0.721460434,0.700851081,3525573.654,44.24546432,"[0, 0, 0]","[64453.125, 50354.00390625, 97485.35156250004]",0.232112433,16.776,0.000127,2978.515625,7470.703125,4492.1875,7226.5625,0,1855.46875,0.172027616,66,44.24546432,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[6.85998546e-35 1.42312714e-03 2.74194050e-03 ... 2.10532347e-06
 3.83111291e-06 7.88881851e-06]",37.5,"[1, 0, 2]",66,44,0,0,0,1,0,0
33,42,1,10498.04688,6.858418605,12,17706302.45,5867.514173,0.365616613,2.880335143,8913995.795,45.33526611,"[0, 0, 0]","[297290.03906249994, 488635.25390624994, 33837.89062499998]",0.069947483,15.696,6.20E-05,341.796875,36865.23438,36523.4375,20996.09375,0,1025.390625,0.376290048,66,45.33526611,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[9.19926636e-36 7.08128169e-04 1.98467625e-03 ... 3.87841202e-06
 4.73011908e-06 9.86339099e-06]",8.5,"[1, 0, 2]",66,45,0,0,0,0,1,0
33,43,0,5468.75,13.16571429,12,982005.1904,4400.768317,0.566788255,0.871837681,4382209.644,46.66057587,"[0, 0, 0]","[50756.83593750002, 65661.62109374996, 67675.78124999996]",0.149799932,14.688,0.000126,146.484375,27978.51563,27832.03125,10937.5,0,1953.125,0.313790886,66,46.66057587,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.45674681e-33 3.29474655e-03 6.98984278e-03 ... 3.04177577e-06
 6.80944974e-06 1.38199121e-05]",37.5,"[1, 0, 2]",66,46,0,0,0,0,0,0
33,44,1,5371.09375,13.40509091,12,5307416.557,5589.67117,0.377582382,1.480162878,6390349.241,47.71769333,"[0, 0, 0]","[179260.25390625, 245324.7070312501, 153881.83593750006]",0.112133558,15.336,7.00E-05,488.28125,36279.29688,35791.01563,10742.1875,0,1513.671875,0.393493993,66,47.71769333,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.39349834e-35 1.56471090e-03 4.65654004e-03 ... 8.06337941e-06
 3.09665199e-06 7.93473946e-07]",8.5,"[1, 0, 2]",66,47,0,0,0,0,0,0
33,45,0,4785.15625,15.04653061,12,2342285.16,8921.51992,0.429670234,6.303450107,9136434.035,48.6647644,"[0, 0, 0]","[94665.52734375, 101110.83984375003, 290441.89453125]",0.321967593,13.68,0.000126,1123.046875,11816.40625,10693.35938,9570.3125,1,1269.53125,0.520600572,66,48.6647644,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.12755460e-32 2.48425456e-02 4.12430001e-02 ... 9.02347744e-06
 9.68085798e-06 1.03279871e-05]",37.5,"[1, 0, 2]",66,48,0,0,0,1,1,1
33,46,1,4833.984375,14.89454545,12,7013600.851,5647.350931,0.343740573,2.543063286,8655995.465,49.40602493,"[0, 0, 0]","[186108.39843750006, 291247.55859374994, 141394.04296875003]",0.156476181,15.264,6.80E-05,781.25,27880.85938,27099.60938,9667.96875,1,1660.15625,0.386595345,66,49.40602493,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.18205674e-32 3.99376510e-03 1.47558197e-02 ... 1.19293543e-06
 2.01506515e-06 3.72295324e-06]",8.5,"[1, 0, 2]",66,49,0,0,0,1,1,1
33,47,0,4931.640625,14.59960396,12,1656247.121,9339.74144,0.382895237,9.955562754,11419141.33,50.53722,"[0, 0, 0]","[66870.11718750003, 79357.91015625004, 153076.171875]",0.640941939,13.68,0.000129,1416.015625,10791.01563,9375,9863.28125,0,3076.171875,0.532231027,66,50.53722,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.34997329e-32 3.11720375e-02 4.72010696e-02 ... 2.34159438e-05
 2.39243099e-05 2.25846166e-05]",37.5,"[1, 0, 2]",66,50,1,0,0,1,0,0
33,48,1,4931.640625,14.59960396,12,11664433.17,4215.047976,0.217857855,4.222488291,9948093.619,51.33590698,"[0, 0, 0]","[259020.99609374994, 405651.85546875, 190539.55078124994]",0.130204007,15.192,6.20E-05,146.484375,35058.59375,34912.10938,9863.28125,1,1757.8125,0.224404316,66,51.33590698,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[6.58645698e-34 2.00257125e-03 1.02868746e-02 ... 6.03289957e-06
 3.77033109e-06 2.50212277e-06]",8.5,"[1, 0, 2]",66,51,0,0,0,1,1,1
33,49,0,5029.296875,14.3161165,12,2442986.29,8449.364775,0.24821867,23.35000004,16008470.52,52.61663055,"[0, 0, 0]","[71704.10156249996, 86206.05468749997, 147033.69140625]",0.490102494,13.536,0.000132,1367.1875,11083.98438,9716.796875,10058.59375,0,2343.75,0.624638201,66,52.61663055,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.67798645e-32 4.99447334e-02 7.70863893e-02 ... 7.00437425e-07
 8.06059481e-07 2.69213528e-06]",37.5,"[1, 0, 2]",66,52,1,0,0,1,0,0
33,50,1,4980.46875,14.45647059,12,9574579.313,5842.642247,0.231896189,9.237046701,11840220.06,53.66320801,"[0, 0, 0]","[216723.63281249994, 350463.8671875, 220751.95312499994]",0.14127938,15.408,6.60E-05,634.765625,36230.46875,35595.70313,9960.9375,1,1904.296875,0.37355289,66,53.66320801,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.95960704e-32 3.95137071e-03 1.87274943e-02 ... 8.30784046e-06
 6.28408405e-06 6.36343361e-06]",8.5,"[1, 0, 2]",66,53,0,0,0,1,1,1
33,51,0,4980.46875,14.45647059,12,3154006.52,8651.929149,0.217698242,32.29749485,18597264.93,54.51613617,"[0, 0, 0]","[78552.24609375, 100305.17578124997, 162744.14062499997]",0.568473497,13.392,0.000131,1513.671875,10937.5,9423.828125,9960.9375,0,1757.8125,0.633829804,66,54.51613617,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.28926956e-31 6.60592987e-02 1.04850634e-01 ... 1.88214479e-05
 1.07629764e-05 5.64335837e-06]",37.5,"[1, 0, 2]",66,54,1,0,0,1,0,0
33,52,1,4980.46875,14.45647059,12,41017414.23,5996.626018,0.157803683,13.51190002,16123626.78,55.51261902,"[0, 0, 0]","[501525.87890625, 816540.5273437499, 603845.21484375]",0.128539469,15.408,6.10E-05,488.28125,37451.17188,36962.89063,9960.9375,1,1757.8125,0.485939485,66,55.51261902,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.32874092e-32 9.33021513e-03 3.10254527e-02 ... 9.29551666e-06
 9.20924832e-06 9.98741004e-06]",8.5,"[1, 0, 2]",66,55,0,0,0,1,1,1
33,53,0,4833.984375,14.89454545,12,848238.4323,6682.8857,0.316612074,7.813382954,9161172.971,56.47993851,"[0, 0, 0]","[50354.00390625, 53576.660156249956, 130517.57812499997]",0.733060873,13.176,0.000118,3125,8105.46875,4980.46875,9667.96875,0,1269.53125,0.280188494,66,56.47993851,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.68250607e-32 1.79520319e-02 2.97679746e-02 ... 4.08322737e-06
 1.25206113e-06 6.36929521e-08]",37.5,"[1, 0, 2]",66,56,1,0,0,1,0,0
33,54,1,4736.328125,15.20164948,12,3180373.414,5201.659853,0.279591427,4.085672716,7714479.653,57.74827957,"[0, 0, 0]","[132531.73828124997, 186511.23046874994, 93457.03125000004]",0.208502195,15.552,6.90E-05,244.140625,36376.95313,36132.8125,9472.65625,1,1757.8125,0.248141134,66,57.74827957,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.41026931e-32 4.63742495e-03 1.59092787e-02 ... 2.67116139e-06
 3.60948398e-06 5.05102932e-06]",8.5,"[1, 0, 2]",66,57,0,0,0,1,1,1
33,55,0,4687.5,15.36,12,1387520.638,5128.793299,0.200068323,13.45017047,11978592.31,58.61420822,"[0, 0, 0]","[67272.94921875004, 62036.13281249998, 140185.54687499994]",0.517221719,13.536,0.000132,3271.484375,7910.15625,4638.671875,9375,1,2099.609375,0.230946202,66,58.61420822,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.84082979e-34 2.67609461e-02 4.73788027e-02 ... 8.32076455e-06
 3.91352111e-06 2.31666651e-06]",37.5,"[1, 0, 2]",66,58,0,0,0,1,1,1
33,56,1,4638.671875,15.52168421,12,39350870.32,7242.130002,0.209506112,15.60490919,17058027.09,59.55473328,"[0, 0, 0]","[504345.70312500006, 781091.3085937499, 379870.60546874994]",0.092153806,15.624,6.20E-05,488.28125,36816.40625,36328.125,9277.34375,1,1757.8125,0.631408647,66,59.55473328,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[9.48449805e-34 1.12258933e-02 3.67731900e-02 ... 5.23426101e-06
 2.34139536e-06 7.87962758e-07]",8.5,"[1, 0, 2]",66,59,0,0,0,1,1,1
33,57,0,4638.671875,15.52168421,12,2548620.681,7368.975263,0.227831549,31.63273,18547524.8,60.48003387,"[0, 0, 0]","[73315.42968750004, 89831.54296874996, 143811.03515625006]",0.501530257,13.752,0.000128,3076.171875,8447.265625,5371.09375,9277.34375,0,1025.390625,0.318904799,66,60.48003387,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[5.88753047e-34 4.84242530e-02 8.38081374e-02 ... 8.31688136e-06
 6.91885663e-06 8.09748322e-06]",37.5,"[1, 0, 2]",66,60,1,0,0,1,0,0
33,58,1,4638.671875,15.52168421,12,45574581.52,6518.436689,0.183140337,17.72414244,18681239.2,61.41724396,"[0, 8, 0]","[637683.10546875, 825000.0, 810900.87890625]",0.049160654,15.912,6.00E-05,585.9375,39257.8125,38671.875,9277.34375,1,1904.296875,0.556651237,66,61.41724396,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.70692495e-31 1.13469198e-02 3.46023815e-02 ... 1.81630364e-06
 1.92343876e-06 1.69554591e-06]",8.5,"[1, 0, 2]",66,61,0,0,0,1,1,1
33,59,0,4638.671875,15.52168421,12,1101983.37,5695.98603,0.255653187,16.22974685,13165706.56,62.42483521,"[0, 0, 0]","[53173.828125000044, 58410.64453125, 132531.73828124997]",0.67833466,13.968,0.000119,3076.171875,8007.8125,4931.640625,9277.34375,0,2783.203125,0.206430154,66,62.42483521,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[2.33533447e-32 2.20158002e-02 3.93897317e-02 ... 6.90103572e-06
 5.44632764e-06 5.24749657e-06]",37.5,"[1, 0, 2]",66,62,1,0,0,1,0,0
33,60,1,4638.671875,15.52168421,12,42968821.03,6181.447059,0.137914254,20.64472412,21792600.06,63.72919846,"[0, 4, 0]","[539392.0898437499, 825000.0, 363757.32421874994]",0.06541081,15.912,6.10E-05,439.453125,38378.90625,37939.45313,9277.34375,1,1416.015625,0.546258354,66,63.72919846,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.25763225e-31 9.57534833e-03 3.14425989e-02 ... 6.25872622e-07
 5.69715787e-07 8.31398589e-07]",8.5,"[1, 0, 2]",66,63,0,0,0,1,1,1
33,61,0,4589.84375,15.68680851,12,2699277.462,6243.709914,0.189653844,32.61176485,19343655.6,64.81375885,"[0, 0, 0]","[73315.42968750004, 85803.22265624996, 169189.453125]",0.66660019,13.824,0.000128,2734.375,10498.04688,7763.671875,9179.6875,1,2490.234375,0.273647356,66,64.81375885,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.32129988e-31 5.76158852e-02 1.00962914e-01 ... 4.88066801e-06
 4.85495292e-06 4.18715935e-06]",37.5,"[1, 0, 2]",66,64,0,0,0,1,1,1
33,62,1,4589.84375,15.68680851,12,46165728.05,7412.24488,0.143667899,23.03341753,22484288.68,65.55405426,"[0, 0, 0]","[636071.7773437499, 819360.3515624999, 449157.71484375]",0.107085302,16.056,6.30E-05,537.109375,35156.25,34619.14063,9179.6875,1,2001.953125,0.745000517,66,65.55405426,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.06689716e-33 1.67086760e-02 5.02766670e-02 ... 1.41351132e-06
 3.15397566e-06 6.29723855e-06]",8.5,"[1, 0, 2]",66,65,0,0,0,1,1,1
33,63,0,4492.1875,16.02782609,12,1890718.731,4632.817706,0.160699429,20.54695005,15039359.14,66.41159821,"[0, 0, 0]","[69689.94140624996, 69689.94140624996, 146228.02734374994]",0.637950166,13.752,0.000132,3027.34375,7910.15625,4882.8125,8984.375,1,2099.609375,0.23297772,66,66.41159821,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.41447920e-31 4.70708367e-02 8.41949481e-02 ... 4.44766969e-06
 2.39994151e-06 2.43462815e-06]",37.5,"[1, 0, 2]",66,66,0,0,0,1,1,1
33,64,1,4492.1875,16.02782609,12,47748810.84,7007.463502,0.160760511,12.95042463,19453977.51,67.33760834,"[0, 10, 24]","[646948.2421874999, 825000.0, 825000.0]",0.10584544,16.272,6.10E-05,341.796875,43554.6875,43212.89063,8984.375,0,1660.15625,0.583899027,66,67.33760834,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[3.67970654e-33 1.51211002e-02 4.04552432e-02 ... 7.61666419e-06
 9.70519256e-06 1.33550656e-05]",8.5,"[1, 0, 2]",66,67,0,0,1,1,0,0
33,65,0,4443.359375,16.20395604,12,1595489.27,3724.985891,0.143839471,18.32031863,14641903.98,68.57557678,"[0, 0, 0]","[85803.22265624996, 72912.59765625003, 195373.53515625]",0.682985065,14.04,0.000125,1074.21875,11816.40625,10742.1875,8886.71875,1,1220.703125,0.180720085,66,68.57557678,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[7.96961295e-32 2.82937871e-02 5.53346577e-02 ... 2.96039171e-06
 2.14980854e-06 3.74791879e-06]",37.5,"[1, 0, 2]",66,68,0,0,0,1,1,1
33,66,1,4492.1875,16.02782609,12,26239003.17,5775.255376,0.19146295,14.49221034,16760687.4,69.75317383,"[0, 0, 0]","[526098.6328124999, 635668.9453125, 446337.89062499994]",0.101003132,16.2,6.30E-05,683.59375,35937.5,35253.90625,8984.375,1,1757.8125,0.428093267,66,69.75317383,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[5.22779610e-32 1.42178059e-02 3.51047000e-02 ... 1.57603334e-05
 1.47514579e-05 1.42556393e-05]",8.5,"[1, 0, 2]",66,69,0,0,0,1,1,1
33,67,0,4443.359375,16.20395604,12,2087979.056,2889.220729,0.098151402,31.78374473,19060847.71,70.78469849,"[0, 0, 0]","[66467.28515625, 85400.39062500004, 121252.44140625003]",0.566221433,14.184,0.000128,439.453125,31787.10938,31347.65625,8886.71875,1,2246.09375,0.218596334,66,70.78469849,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.12873365e-31 2.56273668e-02 5.33733939e-02 ... 3.95318165e-06
 4.72031961e-06 6.32381624e-06]",37.5,"[1, 0, 2]",66,70,0,0,0,1,1,1
33,68,1,4492.1875,16.02782609,12,37349004.33,6329.394264,0.140442198,26.67088651,21351202.93,71.50119019,"[0, 0, 0]","[578869.62890625, 747656.2499999999, 503942.8710937499]",0.074731583,16.2,6.30E-05,341.796875,36865.23438,36523.4375,8984.375,1,1660.15625,0.524321977,66,71.50119019,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[5.10055229e-32 2.18531512e-02 4.68816278e-02 ... 1.12216820e-06
 7.75829389e-07 9.90646415e-07]",8.5,"[1, 0, 2]",66,71,0,0,0,1,1,1
33,69,0,4492.1875,16.02782609,12,2325211.23,3031.17933,0.093288267,39.7122265,21093208.3,72.32329559,"[0, 0, 0]","[77746.58203124996, 79357.91015625004, 177648.9257812499]",0,14.328,0.000125,146.484375,27099.60938,26953.125,8984.375,1,1416.015625,0.192219447,66,72.32329559,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[8.10188642e-32 2.55537660e-02 5.53217424e-02 ... 2.90087521e-06
 2.15000527e-06 1.78591545e-06]",37.5,"[1, 0, 2]",66,72,0,0,0,1,1,1
33,70,1,4541.015625,15.85548387,12,7088047.189,6917.407371,0.254055086,22.59793065,16354766.93,73.22232056,"[0, 0, 0]","[232434.08203125006, 255798.33984375, 284802.24609375006]",0.156306463,16.488,7.20E-05,0,34472.65625,34472.65625,9082.03125,1,1904.296875,0.451118338,66,73.22232056,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.76364633e-35 1.99556310e-02 3.99784431e-02 ... 7.11892876e-06
 4.54785978e-06 2.42489952e-06]",8.5,"[1, 0, 2]",66,73,0,0,0,1,1,1
33,71,0,4541.015625,15.85548387,12,1922737.951,2079.116278,0.065894521,32.21082501,18558532.42,74.64964294,"[0, 0, 0]","[78149.41406249997, 67272.94921875004, 82580.56640625]",0.583889478,14.4,0.000124,0,33154.29688,33154.29688,9082.03125,1,1416.015625,0.160762677,66,74.64964294,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[8.73815450e-32 2.22246889e-02 4.75055233e-02 ... 3.57065284e-06
 1.49990270e-06 5.39979480e-07]",37.5,"[1, 0, 2]",66,74,0,0,0,1,1,1
33,72,1,4541.015625,15.85548387,12,13451208.37,8547.969383,0.255229366,19.95260697,15512981,75.69818878,"[0, 0, 0]","[293261.71874999994, 401220.7031249999, 278356.9335937499]",0.184822142,16.416,6.80E-05,0,49951.17188,49951.17188,9082.03125,1,927.734375,0.486941594,66,75.69818878,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.68273633e-32 1.94431848e-02 3.69450408e-02 ... 2.08149044e-06
 9.36053486e-07 7.45802329e-07]",8.5,"[1, 0, 2]",66,75,0,0,0,1,1,1
33,73,0,4541.015625,15.85548387,12,2849442.797,7364.331705,0.196734296,34.18306397,19864909.84,76.57100677,"[0, 0, 0]","[135754.39453125006, 95874.02343749996, 241296.3867187501]",0.43714202,14.328,0.00012,0,49951.17188,49951.17188,9082.03125,1,97.65625,0.396437291,66,76.57100677,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.40473342e-32 6.08898648e-02 9.14965526e-02 ... 2.27491252e-07
 2.87712677e-07 2.03907884e-06]",37.5,"[1, 0, 2]",66,76,0,0,0,1,1,1
33,74,1,4541.015625,15.85548387,12,78826483.04,11018.78185,0.157080327,20.73932885,26849287.05,77.34578705,"[0, 31, 0]","[495886.2304687499, 825000.0, 348449.70703125]",0.067916156,16.2,6.10E-05,0,49951.17188,49951.17188,9082.03125,0,2001.953125,0.771797227,66,77.34578705,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[6.44353631e-32 3.38516384e-02 6.55206374e-02 ... 1.37150637e-05
 1.03759366e-05 8.90607036e-06]",8.5,"[1, 0, 2]",66,77,0,0,1,1,0,0
33,75,0,4882.8125,14.7456,12,966605.4407,25435.54969,1,8.438990678,11683828.98,78.42937469,"[0, 0, 0]","[81774.90234374996, 54785.15625000002, 81372.07031250004]",0,16.128,0.000178,0,49951.17188,49951.17188,9765.625,0,97.65625,1.678452589,66,78.42937469,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[1.68613299e-33 1.43820251e-02 2.10671603e-02 ... 1.81596108e-05
 9.83242003e-06 7.63390943e-06]",37.5,"[1, 0, 2]",66,78,1,0,0,1,0,0
33,76,1,17724.60938,4.06214876,12,25276771.01,11385.12983,0.256554127,8.617350329,19518207.73,79.78022003,"[0, 0, 0]","[408068.84765624994, 741613.7695312499, 217932.12890625003]",0.110437116,16.776,6.60E-05,2001.953125,40039.0625,38037.10938,35449.21875,0,1269.53125,0.764900868,66,79.78022003,"[0.00000000e+00 4.88281250e+01 9.76562500e+01 ... 4.98535156e+04
 4.99023438e+04 4.99511719e+04]","[8.91838935e-34 3.21737414e-02 5.43466361e-02 ... 4.52083219e-05
 3.49569898e-05 2.55853308e-05]",8.5,"[1, 0, 2]",66,79,0,0,0,0,1,0
